in,uit,rich,entry,exit,pnl,result,type,variant,versie
2025-03-13 13:00:00+00:00,2025-03-13 14:00:00+00:00,1,2960.1,2968.2,191.66,TP1,E_BOS,V16-Freq,v16
2025-03-13 13:00:00+00:00,2025-03-13 14:00:00+00:00,1,2960.1,2975.11,354.93,TP2,E_BOS,V16-Freq,v16
2025-03-13 13:00:00+00:00,2025-03-13 14:00:00+00:00,1,2960.1,2981.71,681.47,TP3,E_BOS,V16-Freq,v16
2025-03-17 14:00:00+00:00,2025-03-17 15:00:00+00:00,1,3006.0,3000.81,-476.31,SL,B_MACDCROSS,V16-Freq,v16
2025-03-17 15:00:00+00:00,2025-03-18 00:00:00+00:00,1,3005.1,3012.88,171.04,TP1,D_PULLBACK,V16-Freq,v16
2025-03-17 15:00:00+00:00,2025-03-18 02:00:00+00:00,1,3005.1,3018.07,712.68,TP2,D_PULLBACK,V16-Freq,v16
2025-03-17 15:00:00+00:00,2025-03-18 06:00:00+00:00,1,3005.1,3025.85,1520.39,TP3,D_PULLBACK,V16-Freq,v16
2025-03-19 10:00:00+00:00,2025-03-19 13:00:00+00:00,1,3042.3,3037.67,-384.91,SL,D_PULLBACK,V16-Freq,v16
2025-03-19 13:00:00+00:00,2025-03-19 14:00:00+00:00,1,3041.8,3037.09,-384.14,SL,D_PULLBACK,V16-Freq,v16
2025-03-19 15:00:00+00:00,2025-03-19 18:00:00+00:00,1,3040.1,3047.16,172.52,TP1,D_PULLBACK,V16-Freq,v16
2025-03-19 15:00:00+00:00,2025-03-19 18:00:00+00:00,1,3040.1,3051.87,287.53,TP2,D_PULLBACK,V16-Freq,v16
2025-03-19 15:00:00+00:00,2025-03-19 19:00:00+00:00,1,3040.1,3058.93,613.39,TP3,D_PULLBACK,V16-Freq,v16
2025-03-25 09:00:00+00:00,2025-03-25 12:00:00+00:00,1,3027.3,3022.31,-578.27,SL,A_EMACROSS,V16-Freq,v16
2025-03-26 10:00:00+00:00,2025-03-26 13:00:00+00:00,1,3029.1,3024.2,-480.45,SL,C_MOMENTUM,V16-Freq,v16
2025-03-28 14:00:00+00:00,2025-03-28 15:00:00+00:00,1,3103.9,3092.91,-383.4,SL,D_PULLBACK,V16-Freq,v16
2025-03-31 13:00:00+00:00,2025-03-31 14:00:00+00:00,1,3146.5,3129.31,-191.32,SL,D_PULLBACK,V16-Freq,v16
2025-03-31 15:00:00+00:00,2025-03-31 16:00:00+00:00,1,3146.9,3129.21,-191.12,SL,D_PULLBACK,V16-Freq,v16
2025-03-31 16:00:00+00:00,2025-03-31 17:00:00+00:00,1,3151.5,3133.72,-190.93,SL,D_PULLBACK,V16-Freq,v16
2025-04-01 13:00:00+00:00,2025-04-01 14:00:00+00:00,1,3165.5,3148.89,-152.59,SL,D_PULLBACK,V16-Freq,v16
2025-04-01 14:00:00+00:00,2025-04-01 15:00:00+00:00,1,3160.2,3143.36,-152.47,SL,D_PULLBACK,V16-Freq,v16
2025-04-02 08:00:00+00:00,2025-04-02 09:00:00+00:00,1,3162.7,3149.37,-228.52,SL,A_EMACROSS,V16-Freq,v16
2025-04-02 11:00:00+00:00,2025-04-02 13:00:00+00:00,1,3157.3,3143.97,-190.21,SL,C_MOMENTUM,V16-Freq,v16
2025-04-02 13:00:00+00:00,2025-04-02 14:00:00+00:00,1,3159.1,3145.52,-152.01,SL,D_PULLBACK,V16-Freq,v16
2025-04-10 13:00:00+00:00,2025-04-10 14:00:00+00:00,1,3134.2,3163.32,68.35,TP1,D_PULLBACK,V16-Freq,v16
2025-04-10 13:00:00+00:00,2025-04-10 15:00:00+00:00,1,3134.2,3182.74,113.92,TP2,D_PULLBACK,V16-Freq,v16
2025-04-10 13:00:00+00:00,2025-04-10 22:00:00+00:00,1,3134.2,3211.86,4860.57,TP3,D_PULLBACK,V16-Freq,v16
2025-04-15 08:00:00+00:00,2025-04-15 12:00:00+00:00,1,3243.5,3228.78,-389.82,SL,D_PULLBACK,V16-Freq,v16
2025-04-15 14:00:00+00:00,2025-04-15 23:00:00+00:00,1,3239.1,3260.68,175.07,TP1,D_PULLBACK,V16-Freq,v16
2025-04-15 14:00:00+00:00,2025-04-16 00:00:00+00:00,1,3239.1,3275.07,291.78,TP2,D_PULLBACK,V16-Freq,v16
2025-04-15 14:00:00+00:00,2025-04-16 03:00:00+00:00,1,3239.1,3296.64,1556.15,TP3,D_PULLBACK,V16-Freq,v16
2025-04-22 08:00:00+00:00,2025-04-22 09:00:00+00:00,1,3455.5,3469.66,176.89,TP1,D_PULLBACK,V16-Freq,v16
2025-04-22 08:00:00+00:00,2025-04-22 10:00:00+00:00,1,3455.5,3479.11,294.81,TP2,D_PULLBACK,V16-Freq,v16
2025-04-22 08:00:00+00:00,2025-04-22 12:00:00+00:00,1,3455.5,3455.97,157.23,SL,D_PULLBACK,V16-Freq,v16
2025-04-28 14:00:00+00:00,2025-04-28 18:00:00+00:00,1,3339.6,3360.02,266.18,TP1,A_EMACROSS,V16-Freq,v16
2025-04-28 14:00:00+00:00,2025-04-28 22:00:00+00:00,1,3339.6,3345.04,414.06,SL,A_EMACROSS,V16-Freq,v16
2025-05-09 15:00:00+00:00,2025-05-09 19:00:00+00:00,1,3350.3,3338.34,-494.63,SL,E_BOS,V16-Freq,v16
2025-05-14 11:00:00+00:00,2025-05-14 12:00:00+00:00,-1,3223.7,3209.98,199.82,TP1,E_BOS,V16-Freq,v16
2025-05-14 11:00:00+00:00,2025-05-14 12:00:00+00:00,-1,3223.7,3198.3,370.04,TP2,E_BOS,V16-Freq,v16
2025-05-14 11:00:00+00:00,2025-05-14 13:00:00+00:00,-1,3223.7,3187.12,710.48,TP3,E_BOS,V16-Freq,v16
2025-05-16 10:00:00+00:00,2025-05-16 11:00:00+00:00,-1,3179.0,3161.24,268.16,TP1,A_EMACROSS,V16-Freq,v16
2025-05-16 10:00:00+00:00,2025-05-16 12:00:00+00:00,-1,3179.0,3178.41,20.86,SL,A_EMACROSS,V16-Freq,v16
2025-05-16 13:00:00+00:00,2025-05-16 17:00:00+00:00,-1,3183.0,3194.94,-497.31,SL,C_MOMENTUM,V16-Freq,v16
2025-05-22 07:00:00+00:00,2025-05-22 08:00:00+00:00,1,3328.3,3322.76,-396.86,SL,D_PULLBACK,V16-Freq,v16
2025-05-23 11:00:00+00:00,2025-05-23 13:00:00+00:00,1,3348.3,3338.59,-495.08,SL,E_BOS,V16-Freq,v16
2025-05-28 07:00:00+00:00,2025-05-28 11:00:00+00:00,1,3317.4,3309.21,-246.92,SL,E_BOS,V16-Freq,v16
2025-05-29 07:00:00+00:00,2025-05-29 08:00:00+00:00,1,3310.7,3300.98,-246.61,SL,E_BOS,V16-Freq,v16
2025-05-29 10:00:00+00:00,2025-05-29 11:00:00+00:00,1,3321.5,3310.95,-246.3,SL,E_BOS,V16-Freq,v16
2025-06-04 14:00:00+00:00,2025-06-04 16:00:00+00:00,1,3401.5,3385.63,-236.16,SL,A_EMACROSS,V16-Freq,v16
2025-06-05 09:00:00+00:00,2025-06-05 10:00:00+00:00,1,3413.5,3398.59,-196.56,SL,B_MACDCROSS,V16-Freq,v16
2025-06-09 16:00:00+00:00,2025-06-09 18:00:00+00:00,1,3358.4,3343.25,-235.64,SL,A_EMACROSS,V16-Freq,v16
2025-06-10 08:00:00+00:00,2025-06-10 09:00:00+00:00,1,3350.0,3335.37,-235.35,SL,A_EMACROSS,V16-Freq,v16
2025-06-10 13:00:00+00:00,2025-06-10 14:00:00+00:00,1,3364.6,3349.77,-195.89,SL,E_BOS,V16-Freq,v16
2025-06-11 07:00:00+00:00,2025-06-11 09:00:00+00:00,1,3366.6,3353.13,-195.7,SL,E_BOS,V16-Freq,v16
2025-06-12 10:00:00+00:00,2025-06-12 12:00:00+00:00,1,3402.9,3388.17,-195.5,SL,B_MACDCROSS,V16-Freq,v16
2025-06-12 13:00:00+00:00,2025-06-12 15:00:00+00:00,1,3412.8,3398.03,-195.31,SL,E_BOS,V16-Freq,v16
2025-06-12 15:00:00+00:00,2025-06-12 16:00:00+00:00,1,3406.5,3391.73,-195.11,SL,C_MOMENTUM,V16-Freq,v16
2025-06-13 10:00:00+00:00,2025-06-13 12:00:00+00:00,1,3436.0,3457.25,70.17,TP1,D_PULLBACK,V16-Freq,v16
2025-06-13 10:00:00+00:00,2025-06-13 14:00:00+00:00,1,3436.0,3436.71,109.15,SL,D_PULLBACK,V16-Freq,v16
2025-06-13 14:00:00+00:00,2025-06-13 15:00:00+00:00,1,3448.4,3434.07,-312.15,SL,D_PULLBACK,V16-Freq,v16
2025-06-13 15:00:00+00:00,2025-06-15 22:00:00+00:00,1,3446.3,3467.79,140.24,TP1,D_PULLBACK,V16-Freq,v16
2025-06-13 15:00:00+00:00,2025-06-16 04:00:00+00:00,1,3446.3,3447.02,218.16,SL,D_PULLBACK,V16-Freq,v16
2025-06-18 15:00:00+00:00,2025-06-18 18:00:00+00:00,1,3411.0,3401.4,-468.34,SL,A_EMACROSS,V16-Freq,v16
2025-06-30 11:00:00+00:00,2025-06-30 12:00:00+00:00,-1,3289.2,3296.93,-311.48,SL,F_MSS,V16-Freq,v16
2025-07-08 13:00:00+00:00,2025-07-08 14:00:00+00:00,-1,3324.6,3314.81,174.93,TP1,C_MOMENTUM,V16-Freq,v16
2025-07-08 13:00:00+00:00,2025-07-08 14:00:00+00:00,-1,3324.6,3308.28,291.54,TP2,C_MOMENTUM,V16-Freq,v16
2025-07-08 13:00:00+00:00,2025-07-08 15:00:00+00:00,-1,3324.6,3298.49,621.96,TP3,C_MOMENTUM,V16-Freq,v16
2025-07-08 17:00:00+00:00,2025-07-08 23:00:00+00:00,-1,3315.1,3305.4,175.9,TP1,C_MOMENTUM,V16-Freq,v16
2025-07-08 17:00:00+00:00,2025-07-09 00:00:00+00:00,-1,3315.1,3314.78,13.68,SL,C_MOMENTUM,V16-Freq,v16
2025-07-15 08:00:00+00:00,2025-07-15 11:00:00+00:00,1,3369.5,3364.08,-313.02,SL,D_PULLBACK,V16-Freq,v16
2025-07-16 15:00:00+00:00,2025-07-16 16:00:00+00:00,1,3350.4,3359.21,158.21,TP1,E_BOS,V16-Freq,v16
2025-07-16 15:00:00+00:00,2025-07-16 23:00:00+00:00,1,3350.4,3350.73,273.46,SL,E_BOS,V16-Freq,v16
2025-07-23 10:00:00+00:00,2025-07-23 12:00:00+00:00,1,3435.2,3429.68,-313.21,SL,D_PULLBACK,V16-Freq,v16
2025-07-28 15:00:00+00:00,2025-07-29 06:00:00+00:00,-1,3314.1,3320.11,-390.89,SL,C_MOMENTUM,V16-Freq,v16
2025-08-04 16:00:00+00:00,2025-08-04 17:00:00+00:00,1,3424.7,3398.67,-312.09,SL,D_PULLBACK,V16-Freq,v16
2025-08-05 14:00:00+00:00,2025-08-05 15:00:00+00:00,1,3439.7,3416.83,-233.69,SL,A_EMACROSS,V16-Freq,v16
2025-08-05 15:00:00+00:00,2025-08-05 16:00:00+00:00,1,3444.0,3421.13,-194.51,SL,B_MACDCROSS,V16-Freq,v16
2025-08-05 16:00:00+00:00,2025-08-05 17:00:00+00:00,1,3436.7,3413.79,-155.45,SL,F_MSS,V16-Freq,v16
2025-08-06 14:00:00+00:00,2025-08-07 07:00:00+00:00,1,3435.3,3458.95,78.63,TP1,E_BOS,V16-Freq,v16
2025-08-06 14:00:00+00:00,2025-08-07 14:00:00+00:00,1,3435.3,3436.18,135.91,SL,E_BOS,V16-Freq,v16
2025-08-07 14:00:00+00:00,2025-08-07 19:00:00+00:00,1,3450.3,3463.7,139.95,TP1,D_PULLBACK,V16-Freq,v16
2025-08-07 14:00:00+00:00,2025-08-07 20:00:00+00:00,1,3450.3,3472.64,233.25,TP2,D_PULLBACK,V16-Freq,v16
2025-08-07 14:00:00+00:00,2025-08-07 22:00:00+00:00,1,3450.3,3486.04,1243.98,TP3,D_PULLBACK,V16-Freq,v16
2025-08-08 14:00:00+00:00,2025-08-08 17:00:00+00:00,1,3492.8,3479.36,-313.58,SL,D_PULLBACK,V16-Freq,v16
2025-08-19 13:00:00+00:00,2025-08-19 14:00:00+00:00,-1,3377.9,3369.94,211.33,TP1,A_EMACROSS,V16-Freq,v16
2025-08-19 13:00:00+00:00,2025-08-19 14:00:00+00:00,-1,3377.9,3364.64,352.22,TP2,A_EMACROSS,V16-Freq,v16
2025-08-19 13:00:00+00:00,2025-08-19 23:00:00+00:00,-1,3377.9,3356.68,751.4,TP3,A_EMACROSS,V16-Freq,v16
2025-08-25 14:00:00+00:00,2025-08-25 19:00:00+00:00,1,3418.7,3414.12,-492.48,SL,E_BOS,V16-Freq,v16
2025-08-26 07:00:00+00:00,2025-08-26 09:00:00+00:00,1,3423.0,3417.73,-393.0,SL,C_MOMENTUM,V16-Freq,v16
2025-08-26 13:00:00+00:00,2025-08-26 15:00:00+00:00,1,3422.2,3430.42,141.2,TP1,D_PULLBACK,V16-Freq,v16
2025-08-26 13:00:00+00:00,2025-08-26 15:00:00+00:00,1,3422.2,3435.9,235.33,TP2,D_PULLBACK,V16-Freq,v16
2025-08-26 13:00:00+00:00,2025-08-26 22:00:00+00:00,1,3422.2,3444.11,502.03,TP3,D_PULLBACK,V16-Freq,v16
2025-08-27 07:00:00+00:00,2025-08-27 10:00:00+00:00,1,3430.5,3425.48,-393.97,SL,D_PULLBACK,V16-Freq,v16
2025-08-27 14:00:00+00:00,2025-08-27 16:00:00+00:00,1,3435.7,3443.34,212.32,TP1,A_EMACROSS,V16-Freq,v16
2025-08-27 14:00:00+00:00,2025-08-27 16:00:00+00:00,1,3435.7,3448.43,353.86,TP2,A_EMACROSS,V16-Freq,v16
2025-08-27 14:00:00+00:00,2025-08-28 08:00:00+00:00,1,3435.7,3456.06,754.91,TP3,A_EMACROSS,V16-Freq,v16
2025-08-28 11:00:00+00:00,2025-08-28 12:00:00+00:00,1,3462.0,3457.16,-494.78,SL,E_BOS,V16-Freq,v16
2025-08-28 14:00:00+00:00,2025-08-28 15:00:00+00:00,1,3468.9,3463.9,-493.54,SL,E_BOS,V16-Freq,v16
2025-08-29 11:00:00+00:00,2025-08-29 12:00:00+00:00,1,3469.8,3465.39,-315.08,SL,D_PULLBACK,V16-Freq,v16
2025-09-03 11:00:00+00:00,2025-09-03 12:00:00+00:00,1,3616.0,3609.21,-196.61,SL,E_BOS,V16-Freq,v16
2025-09-04 15:00:00+00:00,2025-09-04 17:00:00+00:00,1,3612.3,3604.6,-235.69,SL,A_EMACROSS,V16-Freq,v16
2025-09-05 11:00:00+00:00,2025-09-05 12:00:00+00:00,1,3609.3,3619.63,70.62,TP1,D_PULLBACK,V16-Freq,v16
2025-09-05 11:00:00+00:00,2025-09-05 12:00:00+00:00,1,3609.3,3626.52,117.71,TP2,D_PULLBACK,V16-Freq,v16
2025-09-05 11:00:00+00:00,2025-09-05 12:00:00+00:00,1,3609.3,3636.85,251.1,TP3,D_PULLBACK,V16-Freq,v16
2025-09-09 14:00:00+00:00,2025-09-09 15:00:00+00:00,1,3684.3,3677.95,-314.58,SL,D_PULLBACK,V16-Freq,v16
2025-09-09 15:00:00+00:00,2025-09-09 19:00:00+00:00,1,3684.3,3676.21,-314.08,SL,D_PULLBACK,V16-Freq,v16
2025-09-10 11:00:00+00:00,2025-09-10 12:00:00+00:00,1,3688.8,3681.04,-313.58,SL,D_PULLBACK,V16-Freq,v16
2025-09-10 13:00:00+00:00,2025-09-10 15:00:00+00:00,1,3690.7,3682.96,-195.67,SL,C_MOMENTUM,V16-Freq,v16
2025-09-10 15:00:00+00:00,2025-09-10 19:00:00+00:00,1,3683.7,3677.23,-156.38,SL,D_PULLBACK,V16-Freq,v16
2025-09-12 09:00:00+00:00,2025-09-12 12:00:00+00:00,1,3684.5,3677.74,-195.32,SL,C_MOMENTUM,V16-Freq,v16
2025-09-12 13:00:00+00:00,2025-09-12 15:00:00+00:00,1,3688.2,3681.46,-195.13,SL,C_MOMENTUM,V16-Freq,v16
2025-09-15 12:00:00+00:00,2025-09-15 13:00:00+00:00,1,3687.6,3697.87,105.26,TP1,A_EMACROSS,V16-Freq,v16
2025-09-15 12:00:00+00:00,2025-09-15 15:00:00+00:00,1,3687.6,3704.72,3508.75,TP2,A_EMACROSS,V16-Freq,v16
2025-09-15 12:00:00+00:00,2025-09-15 15:00:00+00:00,1,3687.6,3714.99,7485.33,TP3,A_EMACROSS,V16-Freq,v16
2025-09-16 11:00:00+00:00,2025-09-16 12:00:00+00:00,1,3734.5,3728.3,-515.07,SL,C_MOMENTUM,V16-Freq,v16
2025-09-16 14:00:00+00:00,2025-09-16 15:00:00+00:00,1,3722.3,3717.61,-411.03,SL,D_PULLBACK,V16-Freq,v16
2025-09-16 15:00:00+00:00,2025-09-16 20:00:00+00:00,1,3723.0,3730.1,184.59,TP1,D_PULLBACK,V16-Freq,v16
2025-09-16 15:00:00+00:00,2025-09-17 01:00:00+00:00,1,3723.0,3723.24,287.15,SL,D_PULLBACK,V16-Freq,v16
2025-09-17 17:00:00+00:00,2025-09-17 18:00:00+00:00,1,3722.3,3714.85,-616.73,SL,A_EMACROSS,V16-Freq,v16
2025-09-19 13:00:00+00:00,2025-09-19 15:00:00+00:00,1,3696.1,3707.79,276.69,TP1,A_EMACROSS,V16-Freq,v16
2025-09-19 13:00:00+00:00,2025-09-19 18:00:00+00:00,1,3696.1,3715.58,9223.14,TP2,A_EMACROSS,V16-Freq,v16
2025-09-19 13:00:00+00:00,2025-09-22 04:00:00+00:00,1,3696.1,3727.26,19676.02,TP3,A_EMACROSS,V16-Freq,v16
2025-09-25 07:00:00+00:00,2025-09-25 11:00:00+00:00,1,3782.5,3774.41,-585.34,SL,E_BOS,V16-Freq,v16
2025-09-25 11:00:00+00:00,2025-09-25 12:00:00+00:00,1,3784.0,3775.92,-467.1,SL,F_MSS,V16-Freq,v16
2025-09-29 11:00:00+00:00,2025-09-29 12:00:00+00:00,1,3858.2,3849.9,-582.71,SL,E_BOS,V16-Freq,v16
2025-09-29 13:00:00+00:00,2025-09-29 20:00:00+00:00,1,3850.7,3863.21,130.78,TP1,C_MOMENTUM,V16-Freq,v16
2025-09-29 13:00:00+00:00,2025-09-30 01:00:00+00:00,1,3850.7,3871.56,4359.36,TP2,C_MOMENTUM,V16-Freq,v16
2025-09-29 13:00:00+00:00,2025-09-30 03:00:00+00:00,1,3850.7,3884.07,9299.97,TP3,C_MOMENTUM,V16-Freq,v16
2025-09-30 07:00:00+00:00,2025-09-30 08:00:00+00:00,1,3872.2,3866.17,-492.58,SL,D_PULLBACK,V16-Freq,v16
2025-09-30 14:00:00+00:00,2025-09-30 15:00:00+00:00,1,3881.7,3871.87,-491.59,SL,F_MSS,V16-Freq,v16
2025-09-30 15:00:00+00:00,2025-09-30 19:00:00+00:00,1,3866.3,3881.05,220.77,TP1,F_MSS,V16-Freq,v16
2025-09-30 15:00:00+00:00,2025-10-01 00:00:00+00:00,1,3866.3,3890.88,919.89,TP2,F_MSS,V16-Freq,v16
2025-09-30 15:00:00+00:00,2025-10-01 07:00:00+00:00,1,3866.3,3905.63,1962.44,TP3,F_MSS,V16-Freq,v16
2025-10-01 08:00:00+00:00,2025-10-01 11:00:00+00:00,1,3920.1,3910.96,-621.02,SL,E_BOS,V16-Freq,v16
2025-10-01 13:00:00+00:00,2025-10-01 14:00:00+00:00,1,3899.8,3890.35,-495.57,SL,D_PULLBACK,V16-Freq,v16
2025-10-01 14:00:00+00:00,2025-10-01 15:00:00+00:00,1,3899.9,3890.45,-494.58,SL,D_PULLBACK,V16-Freq,v16
2025-10-02 13:00:00+00:00,2025-10-02 14:00:00+00:00,1,3899.7,3889.68,-246.8,SL,D_PULLBACK,V16-Freq,v16
2025-10-03 15:00:00+00:00,2025-10-03 17:00:00+00:00,1,3914.4,3904.78,-308.19,SL,C_MOMENTUM,V16-Freq,v16
2025-10-07 14:00:00+00:00,2025-10-07 15:00:00+00:00,1,4009.0,3999.11,-307.8,SL,B_MACDCROSS,V16-Freq,v16
2025-10-07 15:00:00+00:00,2025-10-07 17:00:00+00:00,1,3988.7,4003.53,110.67,TP1,D_PULLBACK,V16-Freq,v16
2025-10-07 15:00:00+00:00,2025-10-07 23:00:00+00:00,1,3988.7,4013.42,3689.02,TP2,D_PULLBACK,V16-Freq,v16
2025-10-07 15:00:00+00:00,2025-10-08 02:00:00+00:00,1,3988.7,4028.26,7869.9,TP3,D_PULLBACK,V16-Freq,v16
2025-10-09 12:00:00+00:00,2025-10-09 13:00:00+00:00,1,4072.9,4062.08,-644.01,SL,B_MACDCROSS,V16-Freq,v16
2025-10-15 10:00:00+00:00,2025-10-15 12:00:00+00:00,1,4218.9,4204.51,-642.4,SL,C_MOMENTUM,V16-Freq,v16
2025-10-15 13:00:00+00:00,2025-10-15 19:00:00+00:00,1,4207.6,4229.11,230.69,TP1,D_PULLBACK,V16-Freq,v16
2025-10-15 13:00:00+00:00,2025-10-16 01:00:00+00:00,1,4207.6,4243.45,7689.53,TP2,D_PULLBACK,V16-Freq,v16
2025-10-15 13:00:00+00:00,2025-10-16 12:00:00+00:00,1,4207.6,4264.96,16404.32,TP3,D_PULLBACK,V16-Freq,v16
2025-10-16 13:00:00+00:00,2025-10-16 14:00:00+00:00,1,4262.5,4283.11,315.72,TP1,B_MACDCROSS,V16-Freq,v16
2025-10-16 13:00:00+00:00,2025-10-16 16:00:00+00:00,1,4262.5,4296.86,1315.51,TP2,B_MACDCROSS,V16-Freq,v16
2025-10-16 13:00:00+00:00,2025-10-16 19:00:00+00:00,1,4262.5,4317.47,2806.42,TP3,B_MACDCROSS,V16-Freq,v16
2025-10-17 07:00:00+00:00,2025-10-17 08:00:00+00:00,1,4354.5,4337.34,-570.16,SL,D_PULLBACK,V16-Freq,v16
2025-10-17 08:00:00+00:00,2025-10-17 10:00:00+00:00,1,4360.2,4342.5,-569.02,SL,D_PULLBACK,V16-Freq,v16
2025-10-20 12:00:00+00:00,2025-10-20 13:00:00+00:00,1,4340.9,4320.39,-851.82,SL,A_EMACROSS,V16-Freq,v16
2025-10-20 13:00:00+00:00,2025-10-20 14:00:00+00:00,1,4317.1,4347.86,127.39,TP1,F_MSS,V16-Freq,v16
2025-10-20 13:00:00+00:00,2025-10-20 15:00:00+00:00,1,4317.1,4368.36,212.32,TP2,F_MSS,V16-Freq,v16
2025-10-20 13:00:00+00:00,2025-10-21 07:00:00+00:00,1,4317.1,4318.13,113.24,SL,F_MSS,V16-Freq,v16
2025-11-12 12:00:00+00:00,2025-11-12 15:00:00+00:00,1,4136.4,4153.28,318.98,TP1,B_MACDCROSS,V16-Freq,v16
2025-11-12 12:00:00+00:00,2025-11-12 15:00:00+00:00,1,4136.4,4164.53,531.64,TP2,B_MACDCROSS,V16-Freq,v16
2025-11-12 12:00:00+00:00,2025-11-12 15:00:00+00:00,1,4136.4,4181.4,1134.17,TP3,B_MACDCROSS,V16-Freq,v16
2025-11-25 13:00:00+00:00,2025-11-25 14:00:00+00:00,1,4181.8,4166.9,-713.82,SL,B_MACDCROSS,V16-Freq,v16
2025-11-28 14:30:00+00:00,2025-11-28 15:30:00+00:00,1,4233.5,4209.79,-854.44,SL,A_EMACROSS,V16-Freq,v16
2025-11-28 15:30:00+00:00,2025-11-28 16:30:00+00:00,1,4239.3,4215.34,-709.9,SL,B_MACDCROSS,V16-Freq,v16
2025-12-03 13:00:00+00:00,2025-12-03 14:00:00+00:00,1,4268.7,4248.83,-424.87,SL,A_EMACROSS,V16-Freq,v16
2025-12-03 14:00:00+00:00,2025-12-03 15:00:00+00:00,1,4244.5,4224.63,-282.82,SL,D_PULLBACK,V16-Freq,v16
2025-12-03 15:00:00+00:00,2025-12-03 16:00:00+00:00,1,4247.8,4227.93,-282.54,SL,C_MOMENTUM,V16-Freq,v16
2025-12-04 16:00:00+00:00,2025-12-04 19:00:00+00:00,1,4245.9,4227.19,-338.71,SL,A_EMACROSS,V16-Freq,v16
2025-12-05 13:00:00+00:00,2025-12-05 15:00:00+00:00,1,4264.9,4248.47,-281.92,SL,E_BOS,V16-Freq,v16
2025-12-09 09:00:00+00:00,2025-12-09 12:00:00+00:00,1,4232.2,4215.93,-281.64,SL,E_BOS,V16-Freq,v16
2025-12-09 16:00:00+00:00,2025-12-09 17:00:00+00:00,1,4242.1,4225.65,-225.08,SL,D_PULLBACK,V16-Freq,v16
2025-12-09 17:00:00+00:00,2025-12-09 19:00:00+00:00,1,4232.1,4215.65,-224.9,SL,D_PULLBACK,V16-Freq,v16
2025-12-11 13:00:00+00:00,2025-12-11 14:00:00+00:00,1,4248.6,4232.46,-224.72,SL,D_PULLBACK,V16-Freq,v16
2025-12-11 14:00:00+00:00,2025-12-11 15:00:00+00:00,1,4257.9,4282.1,126.31,TP1,B_MACDCROSS,V16-Freq,v16
2025-12-11 14:00:00+00:00,2025-12-11 16:00:00+00:00,1,4257.9,4298.24,210.51,TP2,B_MACDCROSS,V16-Freq,v16
2025-12-11 14:00:00+00:00,2025-12-11 16:00:00+00:00,1,4257.9,4264.35,44.91,SL,B_MACDCROSS,V16-Freq,v16
2025-12-16 13:00:00+00:00,2025-12-16 15:00:00+00:00,1,4342.5,4365.01,227.66,TP1,E_BOS,V16-Freq,v16
2025-12-16 13:00:00+00:00,2025-12-16 16:00:00+00:00,1,4342.5,4343.33,19.67,SL,E_BOS,V16-Freq,v16
2025-12-16 17:00:00+00:00,2025-12-16 21:00:00+00:00,1,4333.8,4317.32,-562.62,SL,C_MOMENTUM,V16-Freq,v16
2025-12-17 13:00:00+00:00,2025-12-17 14:00:00+00:00,1,4373.6,4357.75,-561.5,SL,B_MACDCROSS,V16-Freq,v16
2025-12-17 16:00:00+00:00,2025-12-17 17:00:00+00:00,1,4365.2,4349.25,-560.37,SL,C_MOMENTUM,V16-Freq,v16
2025-12-18 16:00:00+00:00,2025-12-18 17:00:00+00:00,1,4394.6,4380.78,-279.63,SL,B_MACDCROSS,V16-Freq,v16
2025-12-26 15:00:00+00:00,2025-12-26 16:00:00+00:00,1,4580.1,4567.48,-279.35,SL,E_BOS,V16-Freq,v16
2026-01-06 14:00:00+00:00,2026-01-06 15:00:00+00:00,1,4498.3,4483.81,-279.07,SL,E_BOS,V16-Freq,v16
2026-01-06 16:00:00+00:00,2026-01-07 01:00:00+00:00,1,4498.7,4484.65,-278.79,SL,B_MACDCROSS,V16-Freq,v16
2026-01-08 15:00:00+00:00,2026-01-08 20:00:00+00:00,1,4463.5,4480.06,112.8,TP1,E_BOS,V16-Freq,v16
2026-01-08 15:00:00+00:00,2026-01-09 01:00:00+00:00,1,4463.5,4464.11,194.96,SL,E_BOS,V16-Freq,v16
2026-01-09 13:00:00+00:00,2026-01-09 15:00:00+00:00,1,4492.0,4509.8,250.93,TP1,B_MACDCROSS,V16-Freq,v16
2026-01-09 13:00:00+00:00,2026-01-09 15:00:00+00:00,1,4492.0,4521.67,418.22,TP2,B_MACDCROSS,V16-Freq,v16
2026-01-09 13:00:00+00:00,2026-01-11 23:00:00+00:00,1,4492.0,4539.47,892.21,TP3,B_MACDCROSS,V16-Freq,v16
2026-01-13 13:00:00+00:00,2026-01-13 14:00:00+00:00,1,4619.5,4636.26,227.11,TP1,E_BOS,V16-Freq,v16
2026-01-13 13:00:00+00:00,2026-01-13 15:00:00+00:00,1,4619.5,4620.12,19.63,SL,E_BOS,V16-Freq,v16
2026-01-13 16:00:00+00:00,2026-01-13 17:00:00+00:00,1,4622.2,4609.6,-449.0,SL,D_PULLBACK,V16-Freq,v16
2026-01-22 13:00:00+00:00,2026-01-22 14:00:00+00:00,1,4823.8,4842.09,201.73,TP1,D_PULLBACK,V16-Freq,v16
2026-01-22 13:00:00+00:00,2026-01-22 15:00:00+00:00,1,4823.8,4854.28,336.21,TP2,D_PULLBACK,V16-Freq,v16
